Time of Day,Day,Video,New_name,Depth,Seconds,Substrate_type,Processor
Day,1,2018-12-14_14.29.06,VAN_2018_12_14_15m,15,180,Algae/Rubble/Sand/Reef,Char
"Day
",2,2018-12-15_13.26.49,VAN -2018-12-15_25m,25,120,Algae/Sand,Tess
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,90,Algae/Sand,Char
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,105,Algae/Sand,Char
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,120,Algae/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12_16_25m,25,0,Algae/Sand,Char
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,180,Algae/Sand,Tess
Day,4,2018-12-18_14.26.19,VAN_2018-12-18_20m,20,30,Algae/Sand,Tess
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,105,Algae/Sand,Char
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,165,Algae/Sand,Char
Night,2,2018-12-15_19.35.03-converted,VAN_2018-12-15_15m,15,135,Algae/Sand,Tess
Night,4,2018-12-17_19.46.09,VAN_2018-12-17_20m,25,45,Algae/Sand,Char
Night,4,2018-12-17_19.46.09,VAN_2018-12-17_20m,25,60,Algae/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12-16_20m,20,0,Algae/Sand,Char
"Day
",2,2018-12-15_13.26.49,VAN -2018-12-15_25m,25,180,Algae/Sand,Tess
"Day
",2,2018-12-15_13.31.34,VAN- 2018-12-15_30m,30,15,Algae/Sand,Tess
"Day
",2,2018-12-15_13.31.38,VAN- 2018-12-15_30m,30,75,Algae/Sand,Tess
"Day
",2,2018-12-15_13.31.45,VAN- 2018-12-15_30m,30,180,Algae/Sand,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,15,Algae/Sand,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,30,Algae/Sand,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,45,Algae/Sand,Tess
Night,2,2018-12-15_19.45.06-converted,VAN_2018-12-15_30m,30,75,Algae/Sand,Tess
Night,2,2018-12-15_19.45.06-converted,VAN_2018-12-15_30m,30,90,Algae/Sand,Tess
Night,2,2018-12-15_20.08.54-converted,VAN_2018-12-15_40m,40,30,Algae/Sand,Tess
Day,3,2018-12-16_14.42.23-converted,VAN_2018-12-16_30m,30,45,Algae/Sand,Tess
Day,3,2018-12-16_14.42.23-converted,VAN_2018-12-16_30m,30,60,Algae/Sand,Tess
Day,3,2018-12-16_14.42.23-converted,VAN_2018-12-16_30m,30,90,Algae/Sand,Tess
Day,3,2018-12-16_14.42.23-converted,VAN_2018-12-16_30m,30,105,Algae/Sand,Tess
Day,3,2018-12-16_15.03.11-converted,VAN_2018-12-16_25m,25,0,Algae/Sand,Tess
Day,3,2018-12-16_15.03.11-converted,VAN_2018-12-16_25m,25,30,Algae/Sand,Tess
Day,3,2018-12-16_15.03.11-converted,VAN_2018-12-16_25m,25,60,Algae/Sand,Tess
Night,5,2018-12-18_20.05.53-converted,VAN_2018-12-18_15m,15,45,Algae/Sand,Tess
Day,2,2018-12-15_13.08.43,VAN_2018-12-15_5m,5,60,Reef,Tess
Day,2,2018-12-15_13.08.44,VAN_2018-12-15_5m,5,75,Reef,Tess
Day,2,2018-12-15_13.08.45,VAN_2018-12-15_5m,5,90,Reef,Tess
Day,2,2018-12-15_13.08.46,VAN_2018-12-15_5m,5,105,Reef,Tess
Day,2,2018-12-15_13.12.21,VAN_2018-12-15_10m,10,15,Reef,Tess
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,120,Reef,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,135,Reef,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,90,Reef,Char
Day,4,2018-12-18_14.04.06,VAN_2018-12-18_35m,35,30,Reef,Tess
Day,4,2018-12-18_14.34.47,VAN_2018-12-18_10m,10,135,Reef,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,0,Reef,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,15,Reef,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,30,Reef,Tess
Night,2,2018-12-15_19.31.19-converted,VAN_2018-12-15_10m,10,75,Reef,Tess
Day,3,2018-12-16_15.15.25-converted,VAN_2018-12-16_10m,10,105,Reef,Tess
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,90,Reef,Tess
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,105,Reef,Tess
Night,5,2018-12-18_20.10.02-converted,VAN_2018-12-18_10m,10,105,Reef,Tess
Night,5,2018-12-18_20.10.02-converted,VAN_2018-12-18_10m,10,120,Reef,Tess
Night,5,2018-12-18_20.10.02-converted,VAN_2018-12-18_10m,10,135,Reef,Tess
Night,4,2018-12-17_19.39.06,VAN_2018-12-17_10m,15,120,Reef/Algae,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,165,Reef/Rubble/Algae,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,180,Reef/Rubble/Algae,Char
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,60,Reef/Rock,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,75,Reef/Rock,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,90,Reef/Rock,Tess
Night,2,2018-12-15_19.31.19-converted,VAN_2018-12-15_10m,10,60,Reef/Rock,Tess
Day,1,2018-12-14_13.28.32,VAN_2018-12-14_55m,55,30,Reef/Rubble,Char
Day,1,2018-12-14_13.28.33,VAN_2018-12-14_55m,55,45,Reef/Rubble,Char
Day,1,2018-12-14_13.28.34,VAN_2018-12-14_55m,55,60,Reef/Rubble,Char
Day,1,2018-12-14_13.28.35,VAN_2018-12-14_55m,55,75,Reef/Rubble,Char
Day,2,2018-12-15_13.12.28,VAN_2018-12-15_10m,10,120,Reef/Rubble,Tess
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,15,Reef/Rubble,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,150,Reef/Rubble,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,120,Reef/Rubble,Char
Night,4,2018-12-17_19.29.04-converted.mp4,VAN_2018-12-17_5m,5,120,Reef/Rubble,Char
Night,4,2018-12-17_19.29.04-converted.mp4,VAN_2018-12-17_5m,5,135,Reef/Rubble,Char
Night,4,2018-12-17_19.29.04-converted.mp4,VAN_2018-12-17_5m,5,150,Reef/Rubble,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,75,Reef/Rubble,Char
Day,4,2018-12-18_14.34.47,VAN_2018-12-18_10m,10,90,Reef/Rubble/Algae,Tess
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,75,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,30,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,45,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,60,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,75,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,90,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,165,Reef/Rubble/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,180,Reef/Rubble/Sand,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,75,Reef/Rubble/Sand,Char
Night,1,2018-12-14_19.20.47,VAN_2018_12_14_10m,10,60,Reef/Rubble/Sand,Char
Night,1,2018-12-14_19.20.47,VAN_2018_12_14_10m,10,105,Reef/Rubble/Sand,Char
Night,1,2018-12-14_19.20.47,VAN_2018_12_14_10m,10,120,Reef/Rubble/Sand,Char
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,75,Reef/Rubble/Sand,Tess
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,120,Reef/Rubble/Sand,Tess
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,135,Reef/Rubble/Sand,Tess
Night,5,2018-12-18_20.05.53-converted,VAN_2018-12-18_15m,15,60,Reef/Rubble/Sand,Tess
Night,4,2018-12-17_19.39.06,VAN_2018-12-17_10m,15,150,Reef/Rubble/Sand,Char
Day,2,2018-12-15_13.12.22,VAN_2018-12-15_10m,10,30,Reef/Sand,Tess
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,60,Reef/Sand,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,105,Reef/Sand,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,105,Reef/Sand,Char
Night,5,2018-12-18_20.05.53-converted,VAN_2018-12-18_15m,15,75,Reef/Sand,Tess
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,30,Reef/Rubble/Sand,Char
Night,5,2018-12-18_20.10.02-converted,VAN_2018-12-18_10m,10,150,Reef/Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,45,Reef/Rubble/Sand,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,150,Rock,Tess
Night,2,2018-12-15_19.31.19-converted,VAN_2018-12-15_10m,10,0,Rock/Algae,Tess
Night,2,2018-12-15_19.35.03-converted,VAN_2018-12-15_15m,15,75,Rock/Algae,Tess
Day,3,2018-12-16_15.19.29-converted,VAN_2018-12-16_5m,5,150,Rock/Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,15,Rock/Sand,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,105,Rock/Sand,Tess
Night,2,2018-12-15_20.15.10-converted,VAN_2018-12-15_50m,50,90,Rock/Sand,Tess
Day,1,2018-12-14_13.28.38,VAN_2018-12-14_55m,55,120,Rubble,Char
Day,1,2018-12-14_13.28.41,VAN_2018-12-14_55m,55,165,Rubble,Char
Day,1,2018-12-14_13.28.42,VAN_2018-12-14_55m,55,180,Rubble,Char
Day,2,2018-12-15_13.08.40,VAN_2018-12-15_5m,5,15,Rubble,Tess
Day,2,2018-12-15_13.12.23,VAN_2018-12-15_10m,10,45,Rubble,Tess
Day,2,2018-12-15_13.12.24,VAN_2018-12-15_10m,10,60,Rubble,Tess
Day,2,2018-12-15_13.12.25,VAN_2018-12-15_10m,10,75,Rubble,Tess
Day,2,2018-12-15_13.12.26,VAN_2018-12-15_10m,10,90,Rubble,Tess
Day,2,2018-12-15_13.12.27,VAN_2018-12-15_10m,10,105,Rubble,Tess
Day,2,2018-12-15_13.12.29,VAN_2018-12-15_10m,10,135,Rubble,Tess
Day,2,2018-12-15_13.12.30,VAN_2018-12-15_10m,10,150,Rubble,Tess
Day,2,2018-12-15_13.12.32,VAN_2018-12-15_10m,10,180,Rubble,Tess
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,15,Rubble,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,30,Rubble,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,90,Rubble,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,135,Rubble,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,180,Rubble,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,90,Rubble,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,165,Rubble,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,30,Rubble,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,60,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,15,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,30,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,45,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,60,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,75,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,90,Rubble,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,105,Rubble,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,135,Rubble,Char
Day,1,2018-12-14_14.20.39,VAN_2018_12_14_25m,25,0,Rubble,Char
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,0,Rubble,Char
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,30,Rubble,Char
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,180,Rubble,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,0,Rubble,Char
Day,1,2018-12-14_14.38.19,VAN_2018_12_14_5m,5,15,Rubble,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,90,Rubble,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,150,Rubble,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,165,Rubble,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,180,Rubble,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,0,Rubble,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,15,Rubble,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,75,Rubble,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,105,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,0,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,60,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,75,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,90,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,105,Rubble,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,180,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,0,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,15,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,45,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,60,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,165,Rubble,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,180,Rubble,Char
"Day
",2,2018-12-15_13.57.04,VAN_2018-12-15_40m,40,60,Rubble,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,0,Rubble,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,45,Rubble,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,120,Rubble,Tess
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,0,Rubble,Char
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,45,Rubble,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,45,Rubble,Char
Night,1,2018-12-14_19.20.47,VAN_2018_12_14_10m,10,75,Rubble,Char
Night,1,2018-12-14_19.11.47,VAN_2018_12_14_20m,20,45,Rubble,Char
Night,1,2018-12-14_19.11.47,VAN_2018_12_14_20m,20,135,Rubble,Char
Night,1,2018-12-14_19.03.41,VAN_2018_12_14_30m,30,135,Rubble,Char
Night,1,2018-12-14_19.03.41,VAN_2018_12_14_30m,30,165,Rubble,Char
Night,1,2018-12-14_19.03.41,VAN_2018_12_14_30m,30,180,Rubble,Char
Day,2,2018-12-15_14.04.50,VAN_2018-12-15_55m,55,90,Rubble,Tess
Day,2,2018-12-15_14.04.50,VAN_2018-12-15_55m,55,105,Rubble,Tess
Day,2,2018-12-15_14.04.50,VAN_2018-12-15_55m,55,120,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,15,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,75,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,90,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,135,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,150,Rubble,Tess
Day,2,2018-12-15_14.08.52,VAN_2018-12-15_60m,60,165,Rubble,Tess
Day,4,2018-12-18_13.46.08,VAN_2018-12-18_60m,60,105,Rubble,Tess
Day,4,2018-12-18_13.46.08,VAN_2018-12-18_60m,60,135,Rubble,Tess
Day,4,2018-12-18_13.49.56,VAN_2018-12-18_55m,55,30,Rubble,Tess
Day,4,2018-12-18_13.49.56,VAN_2018-12-18_55m,55,45,Rubble,Tess
Day,4,2018-12-18_13.49.56,VAN_2018-12-18_55m,55,135,Rubble,Tess
Day,4,2018-12-18_13.49.56,VAN_2018-12-18_55m,55,180,Rubble,Tess
Day,4,2018-12-18_13.54.21,VAN_2018-12-18_50m,50,105,Rubble,Tess
Day,4,2018-12-18_13.54.21,VAN_2018-12-18_50m,50,120,Rubble,Tess
Day,4,2018-12-18_13.54.21,VAN_2018-12-18_50m,50,150,Rubble,Tess
Day,4,2018-12-18_13.54.21,VAN_2018-12-18_45m,45,120,Rubble,Tess
Day,4,2018-12-18_14.04.06,VAN_2018-12-18_35m,35,0,Rubble,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,150,Rubble,Tess
Day,4,2018-12-18_14.23.31,VAN_2018-12-18_25m,25,15,Rubble,Tess
Day,4,2018-12-18_14.23.31,VAN_2018-12-18_25m,25,30,Rubble,Tess
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,45,Rubble,Char
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,90,Rubble,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,45,Rubble,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,45,Rubble,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,60,Rubble,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,75,Rubble,Char
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,0,Rubble,Tess
Night,2,2018-12-15_19.31.19-converted,VAN_2018-12-15_10m,10,90,Rubble,Tess
Night,2,2018-12-15_19.35.03-converted,VAN_2018-12-15_15m,15,90,Rubble,Tess
Night,2,2018-12-15_19.38.05-converted,VAN_2018-12-15_20m,20,0,Rubble,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,90,Rubble,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,105,Rubble,Tess
Night,2,2018-12-15_20.08.54-converted,VAN_2018-12-15_40m,40,90,Rubble,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,15,Rubble,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,30,Rubble,Tess
Night,2,2018-12-15_20.15.10-converted,VAN_2018-12-15_50m,50,45,Rubble,Tess
Night,2,2018-12-15_20.15.10-converted,VAN_2018-12-15_50m,50,60,Rubble,Tess
Night,2,2018-12-15_20.18.10-converted,VAN_2018-12-15_55m,55,60,Rubble,Tess
Day,3,2018-12-16_13.41.05-converted,VAN_2018-12-16_60m,60,0,Rubble,Tess
Day,3,2018-12-16_13.41.05-converted,VAN_2018-12-16_60m,60,105,Rubble,Tess
Day,3,2018-12-16_13.41.05-converted,VAN_2018-12-16_60m,60,120,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,0,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,15,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,45,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,150,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,165,Rubble,Tess
Day,3,2018-12-16_13.51.32-converted,VAN_2018-12-16_50m,50,180,Rubble,Tess
Day,3,2018-12-16_13.55.58-converted,VAN_2018-12-16_45m,45,15,Rubble,Tess
Day,3,2018-12-16_13.55.58-converted,VAN_2018-12-16_45m,45,45,Rubble,Tess
Day,3,2018-12-16_13.55.58-converted,VAN_2018-12-16_45m,45,105,Rubble,Tess
Day,3,2018-12-16_13.55.58-converted,VAN_2018-12-16_45m,45,165,Rubble,Tess
Day,3,2018-12-16_13.55.58-converted,VAN_2018-12-16_45m,45,180,Rubble,Tess
Day,3,2018-12-16_14.42.23-converted,VAN_2018-12-16_30m,30,75,Rubble,Tess
Day,3,2018-12-16_15.15.25-converted,VAN_2018-12-16_10m,10,0,Rubble,Tess
Night,5,2018-12-18_19.17.10-converted,VAN_2018-12-18_60m,60,165,Rubble,Tess
Night,5,2018-12-18_19.17.10-converted,VAN_2018-12-18_60m,60,180,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,15,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,30,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,105,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,120,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,135,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,150,Rubble,Tess
Night,5,2018-12-18_19.20.54-converted,VAN_2018-12-18_55m,55,165,Rubble,Tess
Night,5,2018-12-18_19.24.24-converted,VAN_2018-12-18_50m,50,60,Rubble,Tess
Night,5,2018-12-18_19.24.24-converted,VAN_2018-12-18_50m,50,90,Rubble,Tess
Night,5,2018-12-18_19.24.24-converted,VAN_2018-12-18_50m,50,105,Rubble,Tess
Night,5,2018-12-18_19.24.24-converted,VAN_2018-12-18_50m,50,135,Rubble,Tess
Night,5,2018-12-18_19.28.50-converted,VAN_2018-12-18_45m,45,75,Rubble,Tess
Night,5,2018-12-18_19.58.21-converted,VAN_2018-12-18_30m,30,15,Rubble,Tess
Night,4,2018-12-17_19.29.04-converted.mp4,VAN_2018-12-17_5m,5,90,Rubble,Char
Night,4,2018-12-17_19.29.04-converted.mp4,VAN_2018-12-17_5m,5,105,Rubble,Char
Night,4,2018-12-17_19.46.09,VAN_2018-12-17_20m,25,90,Rubble,Char
Night,4,2018-12-17_19.52.16,VAN_2018-12-17_35m,35,0,Rubble,Char
Night,4,2018-12-17_19.52.16,VAN_2018-12-17_35m,35,15,Rubble,Char
Night,4,2018-12-17_20.13.22,VAN_2018-12-17_45m,45,75,Rubble,Char
Night,4,2018-12-17_20.13.22,VAN_2018-12-17_45m,45,90,Rubble,Char
Night,4,2018-12-17_20.13.22,VAN_2018-12-17_45m,45,105,Rubble,Char
Night,4,2018-12-17_20.13.22,VAN_2018-12-17_45m,45,135,Rubble,Char
Night,4,2018-12-17_20.13.22,VAN_2018-12-17_45m,45,165,Rubble,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,0,Rubble,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,30,Rubble,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,45,Rubble,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,60,Rubble,Char
Night,4,2018-12-17_20.20.50,VAN_2018-12-17_55m,55,75,Rubble,Char
Night,4,2018-12-17_20.20.50,VAN_2018-12-17_55m,55,90,Rubble,Char
Night,4,2018-12-17_20.20.50,VAN_2018-12-17_55m,55,105,Rubble,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,120,Reef/Rubble,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,135,Reef/Rubble,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,180,Reef/Rubble,Char
Day,2,2018-12-15_13.08.39,VAN_2018-12-15_5m,5,0,Reef/Rubble,Tess
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,150,Reef/Rubble,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,165,Reef/Rubble,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,60,Reef/Rubble,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,75,Reef/Rubble,Char
Night,1,2018-12-14_18.22.19,VAN_2018_12_14_60m,60,105,Reef/Rubble,Char
Night,1,2018-12-14_18.22.19,VAN_2018_12_14_60m,60,135,Reef/Rubble,Char
Night,5,2018-12-18_20.10.02-converted,VAN_2018-12-18_10m,10,90,Reef/Rubble,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,30,Rubble/Rock,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,45,Reef/Rock/Rubble,Tess
Day,1,2018-12-14_13.28.31,VAN_2018-12-14_55m,55,15,Rubble/Sand,Char
Day,1,2018-12-14_13.28.39,VAN_2018-12-14_55m,55,135,Rubble/Sand,Char
Day,1,2018-12-14_13.28.40,VAN_2018-12-14_55m,55,150,Rubble/Sand,Char
Day,2,2018-12-15_13.08.48,VAN_2018-12-15_5m,5,135,Rubble/Sand,Tess
Day,2,2018-12-15_13.08.49,VAN_2018-12-15_5m,5,150,Rubble/Sand,Tess
Day,2,2018-12-15_13.08.50,VAN_2018-12-15_5m,5,165,Rubble/Sand,Tess
Day,2,2018-12-15_13.12.20,VAN_2018-12-15_10m,10,0,Rubble/Sand,Tess
Day,2,2018-12-15_13.12.31,VAN_2018-12-15_10m,10,165,Rubble/Sand,Tess
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,0,Rubble/Sand,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,45,Rubble/Sand,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,60,Rubble/Sand,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,75,Rubble/Sand,Char
Day,1,2018-12-14_13.33.42,VAN_2018_12_14_50m,50,105,Rubble/Sand,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,180,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,0,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,15,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,45,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,90,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,180,Rubble/Sand,Char
Day,2,2018-12-15_13.22.50,VAN_2018-12-15_20m,20,15,Rubble/Sand,Tess
Day,2,2018-12-15_13.22.52,VAN_2018-12-15_20m,20,45,Rubble/Sand,Tess
